date,portid,portname,portcalls,portcalls_container,import,export,import_dry_bulk,import_container,import_general_cargo,import_tanker,import_roro,export_dry_bulk,export_container,export_general_cargo,export_tanker,export_roro
2025-10-05,port120,Barranquilla,2,1,0,1628,0,0,0,0,0,0,1628,0,0,0
2025-10-06,port120,Barranquilla,2,1,0,41289,0,0,0,0,0,41038,250,0,0,0
2025-10-07,port120,Barranquilla,2,1,4768,389,0,4768,0,0,0,0,0,0,389,0
2025-10-08,port120,Barranquilla,4,1,18102,3669,16552,976,0,573,0,0,646,0,3023,0
2025-10-09,port120,Barranquilla,4,1,52633,0,50096,508,2029,0,0,0,0,0,0,0
2025-10-10,port120,Barranquilla,2,1,0,2211,0,0,0,0,0,0,749,1461,0,0
2025-10-11,port120,Barranquilla,3,0,30393,38411,30393,0,0,0,0,36180,0,2231,0,0
2025-10-12,port120,Barranquilla,4,1,5568,1169,0,976,4591,0,0,0,646,523,0,0
2025-10-13,port120,Barranquilla,1,0,0,3461,0,0,0,0,0,0,0,0,3461,0
2025-10-14,port120,Barranquilla,3,1,5191,2246,0,0,0,5191,0,0,2246,0,0,0
2025-10-15,port120,Barranquilla,3,1,35634,938,34885,749,0,0,0,0,0,938,0,0
2025-10-16,port120,Barranquilla,4,1,40132,0,36348,1900,1103,780,0,0,0,0,0,0
2025-10-17,port120,Barranquilla,2,1,3360,0,0,3360,0,0,0,0,0,0,0,0
2025-10-18,port120,Barranquilla,3,0,81853,12995,81853,0,0,0,0,0,0,0,12995,0
2025-10-19,port120,Barranquilla,5,2,2205,17470,0,502,1703,0,0,0,3255,14215,0,0
2025-10-20,port120,Barranquilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-21,port120,Barranquilla,2,1,2158,26091,0,2158,0,0,0,26091,0,0,0,0
2025-10-22,port120,Barranquilla,3,2,8160,3320,7388,771,0,0,0,0,3320,0,0,0
2025-10-23,port120,Barranquilla,3,1,0,987,0,0,0,0,0,0,987,0,0,0
2025-10-24,port120,Barranquilla,4,1,39967,0,35460,2259,0,2247,0,0,0,0,0,0
2025-10-25,port120,Barranquilla,3,0,38434,2122,38434,0,0,0,0,0,0,2122,0,0
2025-10-26,port120,Barranquilla,3,0,10351,6269,0,0,1703,8648,0,0,0,6269,0,0
2025-10-27,port120,Barranquilla,5,1,68793,37809,68793,0,0,0,0,36806,1003,0,0,0
2025-10-28,port120,Barranquilla,4,2,48274,2181,41919,6355,0,0,0,0,2181,0,0,0
2025-10-29,port120,Barranquilla,5,1,40172,0,37421,1860,0,889,0,0,0,0,0,0
2025-10-30,port120,Barranquilla,3,1,3731,0,0,1787,52,1890,0,0,0,0,0,0
2025-10-31,port120,Barranquilla,2,1,2244,3461,0,2244,0,0,0,0,0,0,3461,0
2025-11-01,port120,Barranquilla,2,0,75957,0,75957,0,0,0,0,0,0,0,0,0
2025-11-02,port120,Barranquilla,4,2,269,35212,0,269,0,0,0,30782,1253,0,3176,0
2025-11-03,port120,Barranquilla,4,0,37336,12731,31917,0,5418,0,0,0,0,12731,0,0
2025-11-04,port120,Barranquilla,3,1,12054,1456,0,0,559,11494,0,0,1456,0,0,0
2025-11-05,port120,Barranquilla,3,1,2328,1483,0,2328,0,0,0,0,0,1483,0,0
2025-11-06,port120,Barranquilla,1,0,0,31892,0,0,0,0,0,31892,0,0,0,0
2025-11-07,port120,Barranquilla,2,1,11112,0,10358,754,0,0,0,0,0,0,0,0
2025-11-08,port120,Barranquilla,1,0,40537,0,40537,0,0,0,0,0,0,0,0,0
2025-11-09,port120,Barranquilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-10,port120,Barranquilla,5,1,0,6823,0,0,0,0,0,5353,502,967,0,0
2025-11-11,port120,Barranquilla,5,1,42243,0,41213,724,0,306,0,0,0,0,0,0
2025-11-12,port120,Barranquilla,2,1,3028,1440,0,373,0,2654,0,0,0,0,1440,0
2025-11-13,port120,Barranquilla,1,1,1368,0,0,1368,0,0,0,0,0,0,0,0
2025-11-14,port120,Barranquilla,3,1,1502,1698,0,1502,0,0,0,0,0,0,1698,0
2025-11-15,port120,Barranquilla,4,0,50519,0,31411,0,2697,16410,0,0,0,0,0,0
2025-11-16,port120,Barranquilla,5,1,65394,748,27398,0,0,37995,0,0,748,0,0,0
2025-11-17,port120,Barranquilla,5,1,40640,1711,37941,361,2337,0,0,0,0,1711,0,0
2025-11-18,port120,Barranquilla,3,1,37884,2136,33602,0,0,4281,0,0,2136,0,0,0
2025-11-19,port120,Barranquilla,5,1,43519,4855,36972,3892,0,2654,0,0,0,0,4855,0
2025-11-20,port120,Barranquilla,3,1,3046,9236,0,3046,0,0,0,0,0,7185,2051,0
2025-11-21,port120,Barranquilla,1,0,26643,0,0,0,0,26643,0,0,0,0,0,0
2025-11-22,port120,Barranquilla,1,0,5794,0,0,0,0,5794,0,0,0,0,0,0
2025-11-23,port120,Barranquilla,8,3,39260,37757,29402,9325,532,0,0,30627,1253,5876,0,0
2025-11-24,port120,Barranquilla,2,0,6756,25090,0,0,0,6756,0,0,0,0,25090,0
2025-11-25,port120,Barranquilla,2,2,2165,538,0,2165,0,0,0,0,538,0,0,0
2025-11-26,port120,Barranquilla,1,0,10769,0,0,0,10769,0,0,0,0,0,0,0
2025-11-27,port120,Barranquilla,3,1,0,21277,0,0,0,0,0,8115,1125,0,12036,0
2025-11-28,port120,Barranquilla,3,0,27637,25028,18138,0,0,9498,0,25028,0,0,0,0
2025-11-29,port120,Barranquilla,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-30,port120,Barranquilla,3,1,58795,0,54763,4032,0,0,0,0,0,0,0,0
2025-12-01,port120,Barranquilla,2,1,39331,1752,39331,0,0,0,0,0,1752,0,0,0
2025-12-02,port120,Barranquilla,4,2,0,77834,0,0,0,0,0,41043,5912,0,30879,0
2025-12-03,port120,Barranquilla,4,1,32344,43302,29629,2715,0,0,0,39087,0,4214,0,0
2025-12-04,port120,Barranquilla,1,1,3002,0,0,3002,0,0,0,0,0,0,0,0
2025-12-05,port120,Barranquilla,1,0,38641,0,38641,0,0,0,0,0,0,0,0,0
2025-12-06,port120,Barranquilla,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-07,port120,Barranquilla,2,1,1703,3464,0,0,1703,0,0,0,1752,1711,0,0
2025-12-08,port120,Barranquilla,4,1,27805,3694,22704,5101,0,0,0,0,0,3694,0,0
2025-12-09,port120,Barranquilla,3,2,3283,37662,0,3283,0,0,0,36579,1083,0,0,0
2025-12-10,port120,Barranquilla,2,1,1114,1350,0,1114,0,0,0,0,0,0,1350,0
2025-12-11,port120,Barranquilla,4,1,65977,1729,62164,3813,0,0,0,0,0,0,1729,0
2025-12-12,port120,Barranquilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-13,port120,Barranquilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-14,port120,Barranquilla,2,1,34624,0,33878,746,0,0,0,0,0,0,0,0
2025-12-15,port120,Barranquilla,1,1,4026,0,0,4026,0,0,0,0,0,0,0,0
2025-12-16,port120,Barranquilla,4,3,1456,6042,0,1456,0,0,0,0,6042,0,0,0
2025-12-17,port120,Barranquilla,3,1,46455,0,45682,772,0,0,0,0,0,0,0,0
2025-12-18,port120,Barranquilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-19,port120,Barranquilla,3,0,65261,0,62533,0,0,2727,0,0,0,0,0,0
2025-12-20,port120,Barranquilla,2,0,0,5406,0,0,0,0,0,0,0,2231,3174,0
2025-12-21,port120,Barranquilla,3,1,32014,40012,32014,0,0,0,0,39013,998,0,0,0
2025-12-22,port120,Barranquilla,3,1,5500,462,0,5500,0,0,0,0,0,462,0,0
2025-12-23,port120,Barranquilla,4,2,34109,5737,31094,360,0,2654,0,0,4297,0,1440,0
2025-12-24,port120,Barranquilla,3,1,71422,0,71051,371,0,0,0,0,0,0,0,0
2025-12-25,port120,Barranquilla,3,2,1901,0,0,1901,0,0,0,0,0,0,0,0
2025-12-26,port120,Barranquilla,3,0,6882,36844,0,0,6882,0,0,32806,0,0,4038,0
2025-12-27,port120,Barranquilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-28,port120,Barranquilla,2,1,1138,250,0,0,0,1138,0,0,250,0,0,0
2025-12-29,port120,Barranquilla,3,1,30330,3664,30330,0,0,0,0,0,3664,0,0,0
2025-12-30,port120,Barranquilla,5,1,54985,2455,39287,4563,4520,6614,0,0,0,2455,0,0
2025-12-31,port120,Barranquilla,3,2,37684,369,36905,778,0,0,0,0,369,0,0,0
2026-01-01,port120,Barranquilla,2,1,0,3708,0,0,0,0,0,0,1476,2231,0,0
2026-01-02,port120,Barranquilla,3,1,6847,0,4565,2282,0,0,0,0,0,0,0,0
2026-01-03,port120,Barranquilla,4,1,2647,746,2647,0,0,0,0,0,746,0,0,0
2026-01-04,port120,Barranquilla,3,0,29289,4560,27585,0,1703,0,0,0,0,1711,2848,0
2026-01-05,port120,Barranquilla,2,0,33379,0,33108,0,0,271,0,0,0,0,0,0
2026-01-06,port120,Barranquilla,3,1,11485,5180,0,0,1703,9781,0,0,3469,1711,0,0
2026-01-07,port120,Barranquilla,4,1,45012,2599,44642,369,0,0,0,0,0,0,2599,0
2026-01-08,port120,Barranquilla,2,1,976,1724,0,976,0,0,0,0,646,1078,0,0
2026-01-09,port120,Barranquilla,3,0,1842,71320,0,0,1842,0,0,71320,0,0,0,0
2026-01-10,port120,Barranquilla,2,0,5911,42044,0,0,0,5911,0,42044,0,0,0,0
2026-01-11,port120,Barranquilla,5,2,42971,4557,37895,5075,0,0,0,0,0,4557,0,0
2026-01-12,port120,Barranquilla,1,1,3725,0,0,3725,0,0,0,0,0,0,0,0
2026-01-13,port120,Barranquilla,2,0,26499,0,26499,0,0,0,0,0,0,0,0,0
2026-01-14,port120,Barranquilla,4,2,13932,2430,13147,784,0,0,0,0,0,2430,0,0
2026-01-15,port120,Barranquilla,2,0,61999,0,61999,0,0,0,0,0,0,0,0,0
2026-01-16,port120,Barranquilla,2,0,0,19343,0,0,0,0,0,19343,0,0,0,0
2026-01-17,port120,Barranquilla,1,0,0,3730,0,0,0,0,0,0,0,3730,0,0
2026-01-18,port120,Barranquilla,2,1,1828,1497,1828,0,0,0,0,0,1497,0,0,0
2026-01-19,port120,Barranquilla,2,0,0,28629,0,0,0,0,0,28629,0,0,0,0
2026-01-20,port120,Barranquilla,6,1,12359,7970,10656,0,1703,0,0,0,2161,1711,4097,0
2026-01-21,port120,Barranquilla,2,1,375,0,0,375,0,0,0,0,0,0,0,0
2026-01-22,port120,Barranquilla,3,1,1616,0,0,378,0,1237,0,0,0,0,0,0
2026-01-23,port120,Barranquilla,3,0,10984,3464,10984,0,0,0,0,0,0,0,3464,0
2026-01-24,port120,Barranquilla,5,1,46094,2001,37870,0,4853,3370,0,0,2001,0,0,0
2026-01-25,port120,Barranquilla,2,0,2338,4864,0,0,0,2338,0,0,0,0,4864,0
2026-01-26,port120,Barranquilla,3,0,8880,3461,6959,0,0,1921,0,0,0,0,3461,0
2026-01-27,port120,Barranquilla,1,0,0,27314,0,0,0,0,0,27314,0,0,0,0
2026-01-28,port120,Barranquilla,2,1,19437,0,0,2335,0,17101,0,0,0,0,0,0
2026-01-29,port120,Barranquilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-30,port120,Barranquilla,4,1,62514,4061,61538,976,0,0,0,0,646,0,3415,0
2026-01-31,port120,Barranquilla,3,1,259,14257,0,0,259,0,0,0,2250,0,12006,0
2026-02-01,port120,Barranquilla,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-02,port120,Barranquilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-03,port120,Barranquilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-04,port120,Barranquilla,5,2,976,10949,0,976,0,0,0,0,2244,0,8704,0
2026-02-05,port120,Barranquilla,2,0,6367,1711,0,0,1703,4663,0,0,0,1711,0,0
2026-02-06,port120,Barranquilla,4,1,69217,0,67387,1830,0,0,0,0,0,0,0,0
2026-02-07,port120,Barranquilla,3,1,35829,646,34853,976,0,0,0,0,646,0,0,0
2026-02-08,port120,Barranquilla,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-09,port120,Barranquilla,3,2,3526,24044,0,3526,0,0,0,0,887,0,23157,0
2026-02-10,port120,Barranquilla,3,0,17656,14317,17656,0,0,0,0,4036,0,0,10280,0
2026-02-11,port120,Barranquilla,2,1,0,26571,0,0,0,0,0,26181,390,0,0,0
2026-02-12,port120,Barranquilla,4,0,55475,7449,53772,0,1703,0,0,5737,0,1711,0,0
2026-02-13,port120,Barranquilla,3,1,5700,821,4809,890,0,0,0,0,821,0,0,0
2026-02-14,port120,Barranquilla,5,2,5297,32764,0,369,1703,3224,0,29801,1250,1711,0,0
2026-02-15,port120,Barranquilla,3,0,421,7394,0,0,421,0,0,0,0,7111,283,0
2026-02-16,port120,Barranquilla,2,0,34622,25416,34622,0,0,0,0,25416,0,0,0,0
2026-02-17,port120,Barranquilla,5,0,31192,44373,31192,0,0,0,0,35191,0,2231,6950,0
2026-02-18,port120,Barranquilla,2,1,1491,5149,0,1491,0,0,0,0,0,5149,0,0
2026-02-19,port120,Barranquilla,2,1,0,1512,0,0,0,0,0,0,1512,0,0,0
2026-02-20,port120,Barranquilla,1,0,0,30494,0,0,0,0,0,30494,0,0,0,0
2026-02-21,port120,Barranquilla,2,1,976,646,0,976,0,0,0,0,646,0,0,0
2026-02-22,port120,Barranquilla,6,0,54757,30705,33641,0,18461,2654,0,29265,0,0,1440,0
2026-02-23,port120,Barranquilla,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-24,port120,Barranquilla,3,1,390,3415,0,390,0,0,0,0,0,0,3415,0
2026-02-25,port120,Barranquilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-26,port120,Barranquilla,4,1,3916,15800,3916,0,0,0,0,14316,1484,0,0,0
2026-02-27,port120,Barranquilla,3,1,31527,263,31527,0,0,0,0,0,263,0,0,0
2026-02-28,port120,Barranquilla,2,0,61460,0,45740,0,0,15719,0,0,0,0,0,0
2026-03-01,port120,Barranquilla,3,1,32802,1516,32802,0,0,0,0,0,753,763,0,0
2026-03-02,port120,Barranquilla,3,0,23852,31776,23852,0,0,0,0,31776,0,0,0,0
2026-03-03,port120,Barranquilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-04,port120,Barranquilla,2,1,227,1127,0,0,0,227,0,0,1127,0,0,0
2026-03-05,port120,Barranquilla,3,2,41250,1104,40709,541,0,0,0,0,1104,0,0,0
2026-03-06,port120,Barranquilla,6,1,11934,18410,11934,0,0,0,0,11791,3444,0,3174,0
2026-03-07,port120,Barranquilla,3,0,12573,6308,0,0,0,12573,0,0,0,4868,1440,0
2026-03-08,port120,Barranquilla,3,2,0,512,0,0,0,0,0,0,512,0,0,0
2026-03-09,port120,Barranquilla,1,0,2654,1440,0,0,0,2654,0,0,0,0,1440,0
2026-03-10,port120,Barranquilla,4,0,26754,1711,25051,0,1703,0,0,0,0,1711,0,0
2026-03-11,port120,Barranquilla,4,0,11934,23763,11934,0,0,0,0,15081,0,0,8681,0
2026-03-12,port120,Barranquilla,6,1,58436,13093,56863,1573,0,0,0,2758,0,10334,0,0
2026-03-13,port120,Barranquilla,4,1,18547,15793,17656,890,0,0,0,4036,821,2231,8704,0
2026-03-14,port120,Barranquilla,4,1,44856,7202,44856,0,0,0,0,5200,2001,0,0,0
2026-03-15,port120,Barranquilla,5,1,22826,5713,16494,0,0,6332,0,5441,271,0,0,0
2026-03-16,port120,Barranquilla,2,0,321,0,0,0,321,0,0,0,0,0,0,0
2026-03-17,port120,Barranquilla,1,0,0,3916,0,0,0,0,0,3916,0,0,0,0
2026-03-18,port120,Barranquilla,7,1,32681,11057,20589,372,1500,10219,0,5441,0,1863,3751,0
2026-03-19,port120,Barranquilla,3,1,79736,0,79464,271,0,0,0,0,0,0,0,0
2026-03-20,port120,Barranquilla,1,0,33517,0,33517,0,0,0,0,0,0,0,0,0
2026-03-21,port120,Barranquilla,4,2,2085,1003,554,1530,0,0,0,0,1003,0,0,0
2026-03-22,port120,Barranquilla,1,0,15029,0,0,0,0,15029,0,0,0,0,0,0
2026-03-23,port120,Barranquilla,2,0,1152,0,0,0,1152,0,0,0,0,0,0,0
2026-03-24,port120,Barranquilla,3,1,133,4016,0,0,133,0,0,0,1075,2941,0,0
2026-03-25,port120,Barranquilla,6,1,46905,20442,31266,781,14857,0,0,16977,0,0,3464,0
2026-03-26,port120,Barranquilla,4,0,82492,279,82492,0,0,0,0,0,0,279,0,0
2026-03-27,port120,Barranquilla,2,0,37265,2887,37265,0,0,0,0,0,0,0,2887,0
2026-03-28,port120,Barranquilla,4,2,5250,2943,0,2595,0,2654,0,0,1503,0,1440,0
2026-03-29,port120,Barranquilla,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30,port120,Barranquilla,4,1,7635,5198,0,3348,4286,0,0,5198,0,0,0,0
2026-03-31,port120,Barranquilla,3,1,55586,0,53419,2167,0,0,0,0,0,0,0,0
2026-04-01,port120,Barranquilla,3,1,10633,8967,0,0,0,10633,0,7471,1495,0,0,0
2026-04-02,port120,Barranquilla,2,0,31677,0,31677,0,0,0,0,0,0,0,0,0
2026-04-03,port120,Barranquilla,1,0,1676,0,0,0,0,1676,0,0,0,0,0,0
2026-04-04,port120,Barranquilla,5,1,48032,3308,36817,0,0,11215,0,0,997,0,2311,0
2026-04-05,port120,Barranquilla,1,1,976,646,0,976,0,0,0,0,646,0,0,0
2026-04-06,port120,Barranquilla,3,1,6182,646,0,976,3528,1677,0,0,646,0,0,0
2026-04-07,port120,Barranquilla,1,0,0,13991,0,0,0,0,0,0,0,0,13991,0
2026-04-08,port120,Barranquilla,4,2,38732,35251,34964,3768,0,0,0,35251,0,0,0,0
2026-04-09,port120,Barranquilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-10,port120,Barranquilla,2,0,8184,29378,8184,0,0,0,0,29378,0,0,0,0
2026-04-11,port120,Barranquilla,2,1,0,8812,0,0,0,0,0,0,592,8219,0,0
2026-04-12,port120,Barranquilla,2,0,0,21641,0,0,0,0,0,18176,0,0,3464,0
2026-04-13,port120,Barranquilla,2,0,54866,958,54866,0,0,0,0,0,0,958,0,0
2026-04-14,port120,Barranquilla,3,1,22361,646,16171,976,0,5214,0,0,646,0,0,0
2026-04-15,port120,Barranquilla,3,1,12307,10236,11934,372,0,0,0,5441,0,4795,0,0
2026-04-16,port120,Barranquilla,2,1,0,31305,0,0,0,0,0,0,4571,0,26734,0
2026-04-17,port120,Barranquilla,1,0,0,4502,0,0,0,0,0,0,0,4502,0,0
2026-04-18,port120,Barranquilla,2,2,890,1191,0,890,0,0,0,0,1191,0,0,0
2026-04-19,port120,Barranquilla,3,1,13228,0,10254,2974,0,0,0,0,0,0,0,0
2026-04-20,port120,Barranquilla,5,0,69837,729,69837,0,0,0,0,540,0,188,0,0
2026-04-21,port120,Barranquilla,3,0,40191,0,40191,0,0,0,0,0,0,0,0,0
2026-04-22,port120,Barranquilla,5,1,12855,10305,11934,777,143,0,0,5441,0,0,4864,0
2026-04-23,port120,Barranquilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-24,port120,Barranquilla,2,0,1483,6377,0,0,1483,0,0,0,0,6377,0,0
2026-04-25,port120,Barranquilla,4,1,56837,6212,56837,0,0,0,0,4899,1312,0,0,0
2026-04-26,port120,Barranquilla,2,0,29671,2023,29671,0,0,0,0,0,0,0,2023,0
2026-04-27,port120,Barranquilla,1,0,55211,0,55211,0,0,0,0,0,0,0,0,0
2026-04-28,port120,Barranquilla,4,1,20275,6723,15840,0,4435,0,0,0,6723,0,0,0
2026-04-29,port120,Barranquilla,5,2,5895,2793,0,5114,0,780,0,0,1127,1665,0,0
2026-04-30,port120,Barranquilla,2,1,1851,6803,0,1851,0,0,0,0,0,6803,0,0
2026-05-01,port120,Barranquilla,3,0,25479,0,15418,0,0,10061,0,0,0,0,0,0
2026-05-02,port120,Barranquilla,3,2,11934,6464,11934,0,0,0,0,5441,1023,0,0,0
2026-05-03,port120,Barranquilla,2,1,4501,0,0,4501,0,0,0,0,0,0,0,0
2026-05-04,port120,Barranquilla,3,0,40483,32470,38780,0,1703,0,0,0,0,1711,30758,0
2026-05-05,port120,Barranquilla,4,0,79317,38355,79317,0,0,0,0,38355,0,0,0,0
2026-05-06,port120,Barranquilla,3,1,42227,10460,39883,2344,0,0,0,0,0,0,10460,0
2026-05-07,port120,Barranquilla,4,1,37719,9183,36742,976,0,0,0,0,646,8536,0,0
2026-05-08,port120,Barranquilla,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-09,port120,Barranquilla,2,1,0,4060,0,0,0,0,0,0,596,3464,0,0
2026-05-10,port120,Barranquilla,2,0,11934,8040,11934,0,0,0,0,5441,0,0,2599,0
2026-05-11,port120,Barranquilla,1,0,14830,0,14830,0,0,0,0,0,0,0,0,0
2026-05-12,port120,Barranquilla,6,1,2679,74581,0,976,1703,0,0,65366,646,1711,6857,0
2026-05-13,port120,Barranquilla,5,2,45868,0,41212,4656,0,0,0,0,0,0,0,0
2026-05-14,port120,Barranquilla,3,0,25627,230,2859,0,0,22767,0,0,0,230,0,0
2026-05-15,port120,Barranquilla,5,1,1527,48345,0,1527,0,0,0,48345,0,0,0,0
2026-05-16,port120,Barranquilla,2,1,1849,821,0,890,958,0,0,0,821,0,0,0
2026-05-17,port120,Barranquilla,3,0,32013,80,32013,0,0,0,0,0,0,80,0,0
2026-05-18,port120,Barranquilla,2,1,8568,0,0,1251,0,7316,0,0,0,0,0,0
2026-05-19,port120,Barranquilla,3,0,20376,3943,18672,0,1703,0,0,0,0,3943,0,0
2026-05-20,port120,Barranquilla,5,1,22416,1833,18972,0,789,2654,0,0,393,0,1440,0
2026-05-21,port120,Barranquilla,3,0,3622,11780,0,0,0,3622,0,0,0,0,11780,0
2026-05-22,port120,Barranquilla,3,1,18842,0,16703,368,1771,0,0,0,0,0,0,0
2026-05-23,port120,Barranquilla,3,1,0,8336,0,0,0,0,0,0,298,5149,2889,0
2026-05-24,port120,Barranquilla,2,1,2087,0,0,370,0,1716,0,0,0,0,0,0
2026-05-25,port120,Barranquilla,5,0,84098,28630,84098,0,0,0,0,28630,0,0,0,0
2026-05-26,port120,Barranquilla,3,1,11934,9626,11934,0,0,0,0,5441,4185,0,0,0
2026-05-27,port120,Barranquilla,4,1,37658,725,33463,0,0,4195,0,0,725,0,0,0
2026-05-28,port120,Barranquilla,2,0,6898,0,6898,0,0,0,0,0,0,0,0,0
2026-05-29,port120,Barranquilla,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-05-30,port120,Barranquilla,4,0,20990,33485,14356,0,3149,3485,0,33485,0,0,0,0
2026-05-31,port120,Barranquilla,2,2,367,985,0,367,0,0,0,0,985,0,0,0
2026-06-01,port120,Barranquilla,2,1,1574,2311,0,1574,0,0,0,0,0,0,2311,0
2026-06-02,port120,Barranquilla,3,0,1703,1711,0,0,1703,0,0,0,0,1711,0,0
2026-06-03,port120,Barranquilla,4,2,48250,5441,46764,1485,0,0,0,5441,0,0,0,0
2026-06-04,port120,Barranquilla,2,1,27325,0,22492,4832,0,0,0,0,0,0,0,0
2026-06-05,port120,Barranquilla,2,0,1993,2122,0,0,0,1993,0,0,0,2122,0,0
2026-06-06,port120,Barranquilla,4,2,13401,1838,0,976,0,12425,0,0,1838,0,0,0
2026-06-07,port120,Barranquilla,2,0,4966,0,4966,0,0,0,0,0,0,0,0,0
2026-06-08,port120,Barranquilla,4,1,32220,41127,2514,5768,0,23938,0,41127,0,0,0,0
2026-06-09,port120,Barranquilla,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-10,port120,Barranquilla,3,1,41409,0,41409,0,0,0,0,0,0,0,0,0
2026-06-11,port120,Barranquilla,3,0,0,36435,0,0,0,0,0,27215,0,9220,0,0
2026-06-12,port120,Barranquilla,2,0,1703,4888,0,0,1703,0,0,0,0,1711,3176,0
2026-06-13,port120,Barranquilla,3,2,2412,5890,0,2412,0,0,0,0,821,5068,0,0
2026-06-14,port120,Barranquilla,4,1,7983,8704,0,6723,1260,0,0,0,0,0,8704,0
2026-06-15,port120,Barranquilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-16,port120,Barranquilla,3,0,33432,0,33432,0,0,0,0,0,0,0,0,0
2026-06-17,port120,Barranquilla,2,1,3201,646,0,976,2225,0,0,0,646,0,0,0
2026-06-18,port120,Barranquilla,2,0,36987,0,36987,0,0,0,0,0,0,0,0,0
2026-06-19,port120,Barranquilla,2,0,11934,5441,11934,0,0,0,0,5441,0,0,0,0
2026-06-20,port120,Barranquilla,3,1,265,30562,0,265,0,0,0,28331,0,2231,0,0
2026-06-21,port120,Barranquilla,3,1,18956,0,17465,1491,0,0,0,0,0,0,0,0
2026-06-22,port120,Barranquilla,2,0,0,3121,0,0,0,0,0,0,0,3121,0,0
2026-06-23,port120,Barranquilla,2,1,7728,0,0,625,0,7102,0,0,0,0,0,0
2026-06-24,port120,Barranquilla,2,1,1445,2564,0,1445,0,0,0,0,0,0,2564,0
2026-06-25,port120,Barranquilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-26,port120,Barranquilla,2,0,0,9065,0,0,0,0,0,9065,0,0,0,0
2026-06-27,port120,Barranquilla,9,2,151556,33179,147846,369,2946,395,0,31874,1305,0,0,0
2026-06-28,port120,Barranquilla,2,0,17824,0,0,0,10118,7705,0,0,0,0,0,0
2026-06-29,port120,Barranquilla,2,0,72790,0,72790,0,0,0,0,0,0,0,0,0
2026-06-30,port120,Barranquilla,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-01,port120,Barranquilla,4,1,80616,646,74950,976,4689,0,0,0,646,0,0,0
2026-07-02,port120,Barranquilla,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-03,port120,Barranquilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-04,port120,Barranquilla,3,2,34002,1777,32637,1364,0,0,0,0,1777,0,0,0
2026-07-05,port120,Barranquilla,1,1,976,646,0,976,0,0,0,0,646,0,0,0
2026-07-06,port120,Barranquilla,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-07,port120,Barranquilla,2,0,35955,0,35098,0,0,857,0,0,0,0,0,0
2026-07-08,port120,Barranquilla,3,1,2110,3778,0,976,1133,0,0,0,646,0,3132,0
2026-07-09,port120,Barranquilla,2,0,23689,7518,0,0,0,23689,0,0,0,7518,0,0
2026-07-10,port120,Barranquilla,3,0,4179,0,0,0,4179,0,0,0,0,0,0,0
2026-07-11,port120,Barranquilla,3,2,1142,651,0,1142,0,0,0,0,651,0,0,0
2026-07-12,port120,Barranquilla,3,0,13218,5493,13218,0,0,0,0,0,0,0,5493,0
2026-07-13,port120,Barranquilla,1,0,0,30347,0,0,0,0,0,30347,0,0,0,0
2026-07-14,port120,Barranquilla,3,0,11808,0,0,0,0,11808,0,0,0,0,0,0
2026-07-15,port120,Barranquilla,2,1,0,16662,0,0,0,0,0,15485,1177,0,0,0
2026-07-16,port120,Barranquilla,2,0,3854,28426,3854,0,0,0,0,0,0,0,28426,0
2026-07-17,port120,Barranquilla,4,0,44139,0,44139,0,0,0,0,0,0,0,0,0
2026-07-18,port120,Barranquilla,2,1,747,4035,0,747,0,0,0,0,0,0,4035,0
2026-07-19,port120,Barranquilla,1,1,0,2996,0,0,0,0,0,0,2996,0,0,0
2026-07-20,port120,Barranquilla,6,0,34749,17362,34347,0,0,402,0,12062,0,5300,0,0
